45.5495409012,-122.673420961
45.5071755385,-122.701990819
45.5289887068,-122.555540726
45.540768358,-122.608239948
45.5627315798,-122.595948388
45.4578860724,-122.649862063
45.4744680727,-122.62823563
45.5357766497,-122.628393427
45.500851442,-122.679830271
45.5584833925,-122.566518615
45.5119274895,-122.611595805
45.5555380505,-122.676966888
45.4887658225,-122.584479816
45.5257604848,-122.653586702
45.5080196841,-122.611283252
45.5699737603,-122.662368685
45.580574523,-122.699931085
45.521628636,-122.602332004
45.481818618,-122.55722838
45.4896231757,-122.536035447
45.5482581922,-122.657664615
45.5604727893,-122.599252106
45.4861437463,-122.754735891
45.4758539008,-122.594503159
45.5128638472,-122.616154305
45.585956374,-122.734347548
45.4897866922,-122.555761581
45.5640826264,-122.681197236
45.5283949086,-122.582942321
45.5735045315,-122.65560961
45.553683719,-122.646222575
45.5300559823,-122.6844101
45.5234264952,-122.53254799
45.603556223,-122.694143722
45.4758818486,-122.65175125
45.4789721445,-122.7167178
45.5119582867,-122.677784423
45.5357508762,-122.650479379
45.5591184585,-122.659490929
45.5276879549,-122.696500688
45.5175570191,-122.547061441
45.5959240926,-122.745521546
45.5334653886,-122.692656127
45.5022881716,-122.513832043
45.4651966877,-122.702600596
45.550987055,-122.640377484
45.5879848758,-122.719432315
45.5846947351,-122.735593403
45.4968249371,-122.607172306
45.5554389595,-122.587735266
45.5651352907,-122.663675827
45.4758733671,-122.58010743
45.5564082758,-122.661552026
45.5365069748,-122.607877494
45.5245898067,-122.579051193
45.5827314615,-122.724778456
45.5304669682,-122.596431139
45.5551975059,-122.630667864
45.4903249805,-122.598387771
45.5215876968,-122.710112392
45.5366695237,-122.671757428
45.4628535612,-122.703121232
45.4889404365,-122.636291093
45.4628096251,-122.695167638
45.5480394217,-122.538647144
45.5699318267,-122.698209601
45.5783429925,-122.70795288
45.4935541145,-122.723302146
45.5090554355,-122.504941025
45.4846725981,-122.533473464
45.5390388524,-122.624996472
45.5723586049,-122.699336999
45.5127299377,-122.614063635
45.5386453928,-122.519293416
45.5024612918,-122.59162786
45.5550669526,-122.525578823
45.5482480625,-122.653761185
45.5006595307,-122.594641225
45.4678883133,-122.652992226
45.5836827602,-122.72737574
45.5677568796,-122.531936087
45.5461906916,-122.53066773
45.4647231071,-122.569259396
45.6135220482,-122.686728564
45.4791522062,-122.594455329
45.5007082827,-122.671474913
45.4614666172,-122.647041956
45.4746757626,-122.622677101
45.561328211,-122.595571494
45.4453181924,-122.669590805
45.5563311746,-122.70003877
45.5671015857,-122.600828943
45.6117749935,-122.699994312
45.5335770974,-122.686570383
45.5077025681,-122.509448869
45.5227692633,-122.692411569
45.5744319576,-122.665010011
45.5279214625,-122.683301926
45.5231103767,-122.597130345
45.5042151683,-122.550217567
45.5314440674,-122.638185941
45.5508025054,-122.673412976
45.5591138872,-122.657539446
45.5335943298,-122.588227001
45.5334739318,-122.578917183
45.5065182656,-122.583719943
45.5596768133,-122.599246345
45.5540661521,-122.612224358
45.5870821841,-122.742178755
45.4506712772,-122.723198286
45.5217583923,-122.685834391
45.5364636278,-122.650474695
45.5070403121,-122.643146068
45.5482421396,-122.672330995
45.5699657812,-122.664321151
45.5033597657,-122.62425653
45.460233151,-122.716039181
45.5855966915,-122.700459373
45.5161457461,-122.575046668
45.5494944521,-122.65863041
45.5626599861,-122.679027676
45.5330775416,-122.669700714
45.5889921246,-122.706509695
45.5833049233,-122.669619344
45.5259631737,-122.70494289
45.5770655296,-122.678686189
45.528103241,-122.507228628
45.4627922114,-122.707730464
45.4762966262,-122.521742801
45.4842288262,-122.723181907
45.5856403317,-122.72592149
45.5102985428,-122.694280587
45.5383806666,-122.696899322
45.5241812429,-122.711179676
45.5202993361,-122.550174738
45.5186479364,-122.658651137
45.6102158043,-122.670318792
45.505866721,-122.682014015
45.501233321,-122.521372786
45.4548297034,-122.738030554
45.576493129,-122.676336121
45.4817213109,-122.725890952
45.513113057,-122.690523225
45.5228203638,-122.688686116
45.5768952207,-122.713058782
45.5193117588,-122.637079647
45.5378492929,-122.658618907
45.5597239529,-122.67499607
45.5543138093,-122.633840238
45.5564058952,-122.66051777
45.5410137061,-122.607651749
45.5421091258,-122.622961487
45.4656840249,-122.748238057
45.5568787995,-122.674942006
45.5337109327,-122.603115454
45.4775142496,-122.526365534
45.4902856911,-122.605683386
45.5342718945,-122.66980692
45.5066915554,-122.611240297
45.525280685,-122.672455512
45.5378421554,-122.634963089
45.4958308575,-122.678096221
45.528627117,-122.658627322
45.538358434,-122.697935214
45.5034749806,-122.646642959
45.5489356527,-122.600930183
45.5627321041,-122.628627118
45.5192768011,-122.61460506
45.4966091699,-122.527466966
45.519272043,-122.681995512
45.5213458772,-122.678538468
45.5159797476,-122.606799363
45.5423145073,-122.613733809
45.5015999106,-122.501716173
45.4535387433,-122.721919277
45.546718333,-122.631704748
45.4686002092,-122.651003246
45.4968282775,-122.609038368
45.5772438125,-122.647108159
45.491736191,-122.599452278
45.5206989429,-122.687525201
45.5352598667,-122.62195221
45.5253614103,-122.592451096
45.5365119129,-122.616936091
45.5627192164,-122.666383895
45.4798342398,-122.566035201
45.5257523076,-122.635899991
45.4974762442,-122.606052984
45.5614733527,-122.547431701
45.5323198444,-122.498474463
45.47582398,-122.599659294
45.4854510355,-122.595651882
45.5334813609,-122.579021875
45.5027379978,-122.523680886
45.5191523847,-122.475775809
45.4866828543,-122.625686721
45.5764890644,-122.663342265
45.5068307562,-122.65141941
45.4764598172,-122.651740959
45.5791454295,-122.690106716
45.5726990656,-122.557615898
45.5351189282,-122.605320731
45.4660276275,-122.710267221
45.5495330254,-122.666712175
45.5567010646,-122.625513435
45.5377872953,-122.671750771
45.5626919604,-122.641350455
45.5058995226,-122.683166432
45.553572065,-122.544101444
45.480639959,-122.716745704
45.5335497769,-122.52534815
45.5546046859,-122.674453672
45.5401489461,-122.549009881
45.5446755311,-122.623993336
45.5390186994,-122.700983446
45.5243083658,-122.645485062
45.4960913813,-122.603522943
45.4593310324,-122.653004233
45.4635109536,-122.691297955
45.4818170614,-122.591896846
45.518060385,-122.634788422
45.5751176827,-122.666793582
45.5390978651,-122.509560173
45.452573818,-122.721768991
45.4884217963,-122.541199029
45.5532862478,-122.654695172
45.587940874,-122.646344866
45.5328121819,-122.58981918
45.5481424586,-122.578737261
45.5816819094,-122.684738733
45.5081668928,-122.533090796
45.478679039,-122.671517831
45.5300621854,-122.653593074
45.5164530229,-122.630943017
45.5322612193,-122.607593841
45.4705524419,-122.551397783
45.5468840174,-122.598369445
45.4764930881,-122.53986861
45.5143130745,-122.629566426
45.4801777598,-122.519883963
45.5377750192,-122.618909823
45.5733498654,-122.650910955
45.4711952382,-122.621035332
45.5563973302,-122.665671675
45.5469061595,-122.603502572
45.553321847,-122.664677791
45.5377709603,-122.609903938
45.5265640399,-122.656625069
45.4798251774,-122.559748832
45.4813443312,-122.619390601
45.5157704597,-122.651625033
45.5407316025,-122.694706999
45.5168595389,-122.542896678
45.5008754216,-122.537647045
45.5222767981,-122.498326336
45.51417112,-122.578783543
45.4961870324,-122.580919994
45.5571951612,-122.660059154
45.5626986189,-122.636842632
45.5337142565,-122.604736526
45.5098650493,-122.68122941
45.5306698884,-122.689507313
45.5453494068,-122.706945626
45.5179106036,-122.651609101
45.5893385409,-122.71457993
45.5364400316,-122.63499086
45.5651459254,-122.521143601
45.5141196688,-122.581435792
45.5356603197,-122.701878672
45.5933459669,-122.756758968
45.4826226742,-122.522644544
45.533631384,-122.658591569
45.5553818652,-122.54412681
45.5178890428,-122.645544391
45.5264186943,-122.477062241
45.5809452537,-122.719903218
45.4507306975,-122.727455674
45.5688680168,-122.545709538
45.4846850931,-122.617503141
45.5360636641,-122.59426887
45.4927327925,-122.61488068
45.4993603786,-122.675839466
45.4912258225,-122.542452296
45.4862932109,-122.517369297
45.5929203871,-122.745431015
45.5421096647,-122.624992271
45.5444742007,-122.393786792
45.5193031616,-122.625834556
45.5080489455,-122.528636549
45.590218399,-122.662224332
45.5862755109,-122.772485186
45.5788946008,-122.724059768
45.5699234426,-122.67487045
45.5855993289,-122.701435869
45.4593325061,-122.654002271
45.5376945785,-122.557993119
45.4678507346,-122.615953027
45.5192769111,-122.61500783
45.5471607127,-122.658560372
45.5595241905,-122.622922164
45.5374702596,-122.656557027
45.5178756285,-122.630319496
45.5320396921,-122.692603082
45.533575871,-122.52262041
45.5381878248,-122.498729796
45.4850506154,-122.676782864
45.5285908019,-122.686375955
45.4946244458,-122.561714533
45.4491939897,-122.71281566
45.5381867758,-122.551563374
45.4996013942,-122.611347904
45.5193542509,-122.586844562
45.5791574096,-122.698897796
45.4894898543,-122.596423147
45.4278116724,-122.634281484
45.5920173607,-122.741577255
45.4898344675,-122.586069316
45.5262859172,-122.543206793
45.501115225,-122.551370439
45.4993802845,-122.508991298
45.5716224466,-122.7088682
45.58598807,-122.710241607
45.4944788604,-122.599420915
45.4739430284,-122.494403728
45.475116153,-122.651747122
45.4725025598,-122.694603818
45.4476941483,-122.742642276
45.5596583385,-122.538894787
45.562692377,-122.642419145
45.542100986,-122.655512346
45.504798506,-122.633567799
45.5436450892,-122.624991512
45.5150757072,-122.680768849
45.5356615777,-122.576433183
45.5337899641,-122.619069499
45.4896789909,-122.542009825
45.5052841544,-122.616142644
45.5321341202,-122.687542667
45.5174730049,-122.51968854
45.5404148116,-122.498042298
45.5453748636,-122.604573343
45.492625849,-122.582559237
45.5239231451,-122.707489941
45.3319738127,-122.586912777
45.5001241021,-122.678860434
45.5014275923,-122.579805051
45.5066695068,-122.610095281
45.5202713176,-122.680226046
45.4820737152,-122.718019045
45.5136582092,-122.585237852
45.5975702156,-122.730389531
45.4482345188,-122.708922841
45.5222137111,-122.661768983
45.5144032664,-122.684000057
45.4954609639,-122.608582515
45.4847262874,-122.622639711
45.5057424891,-122.649419071
45.5960373496,-122.746002106
45.4884244611,-122.580779453
45.5034099099,-122.578676407
45.5887026938,-122.705422884
45.5578204212,-122.703035504
45.4854154553,-122.599554365
45.5580046182,-122.564867219
45.5331291567,-122.711088839
45.5469781134,-122.620798316
45.4862685705,-122.568629452
45.4763271746,-122.501009762
45.5648029378,-122.679158938
45.4762862088,-122.610061202
45.5953115038,-122.732431326
45.5241574433,-122.590885272
45.5779408437,-122.666793371
45.5070299951,-122.64510494
45.5055011683,-122.636711273
45.5735585956,-122.695511486
45.4913330737,-122.604718949
45.5314727179,-122.650509896
45.5246168293,-122.582426574
45.467636646,-122.69304011
45.4986722356,-122.545419404
45.5015501395,-122.658818942
45.6157086921,-122.690108737
45.6139231106,-122.6820194
45.5089489971,-122.557080307
45.4584403916,-122.714749135
45.4847263023,-122.621625953
45.4887978643,-122.562214753
45.6010271566,-122.744994609
45.5415367255,-122.518919211
45.5389985475,-122.664156793
45.4756257066,-122.569715443
45.5350377521,-122.650474183
45.5222052604,-122.656654066
45.4805100152,-122.55971389
45.5162873368,-122.460709939
45.5627127049,-122.631187935
45.4982282058,-122.610106512
45.4896293588,-122.534744755
45.5440491943,-122.618796558
45.5864331995,-122.727331747
45.4948404235,-122.722115249
45.5895951689,-122.752913385
45.5418351187,-122.60557932
45.5602463661,-122.60210137
45.4418234564,-122.717094546
45.5135845941,-122.637120653
45.4981018157,-122.484661035
45.5340640322,-122.496665999
45.5122096736,-122.689335482
45.5340662059,-122.69876845
45.5390291375,-122.60584282
45.5158925029,-122.686671556
45.5183219386,-122.564646077
45.5143679191,-122.658695622
45.5283876223,-122.607499935
45.5664220082,-122.673900665
45.4990804474,-122.514454183
45.5659193195,-122.632792647
45.4886333561,-122.526584882
45.5670421069,-122.542213979
45.4835512469,-122.572300092
45.5284381441,-122.694498866
45.5854424049,-122.747298998
45.5532883516,-122.655669346
45.5139386905,-122.603648446
45.4996792496,-122.65578937
45.5107951114,-122.569092623
45.5102252664,-122.517780483
45.5217119734,-122.558320815
45.523735825,-122.51835367
45.4870352874,-122.728322624
45.5150743918,-122.656701323
45.505794075,-122.653711825
45.5208300346,-122.685183258
45.5771263702,-122.695480825
45.5066872899,-122.601710526
45.533002581,-122.611294681
45.5651475618,-122.666896869
45.5158076113,-122.662782436
45.5193144191,-122.63809482
45.5388109115,-122.677533109
45.486769658,-122.568624489
45.5638651028,-122.661422767
45.5682575991,-122.624512738
45.538627708,-122.568455155
45.5882421206,-122.593403453
45.5703870299,-122.699348233
45.5735567377,-122.694494871
45.4680232782,-122.632422484
45.4733876952,-122.570715969
45.5395884294,-122.667703055
45.5053553115,-122.601670911
45.557652986,-122.682394716
45.488124234,-122.634334967
45.5227999368,-122.581464821
45.5422375678,-122.604558751
45.5389871295,-122.650458262
45.5116263835,-122.53117368
45.5795426563,-122.684737465
45.4604629964,-122.695144029
45.5316256093,-122.600235732
45.5966492799,-122.748654059
45.5805865671,-122.732654311
45.5337049879,-122.600598868
45.5393161262,-122.568442826
45.4677955298,-122.507040543
45.5405230008,-122.650448197
45.5272357366,-122.682275644
45.5006866551,-122.517080064
45.4800287332,-122.525188845
45.5689089101,-122.601446429
45.558869314,-122.709140868
45.5894539476,-122.713479137
45.5771214703,-122.69242142
45.4855965916,-122.721251193
45.5268694228,-122.6644741
45.5182538526,-122.675536335
45.5627497814,-122.609516334
45.4798982453,-122.610032442
45.4903004533,-122.609990526
45.5533927262,-122.680874791
45.4741681417,-122.641514265
45.5128818361,-122.641500094
45.603705236,-122.676917564
45.5236515661,-122.662731117
45.502438994,-122.513832323
45.4764436782,-122.726180555
45.5343379398,-122.65658586
45.5610942838,-122.571274539
45.5485148171,-122.772998034
45.5164697485,-122.495338301
45.5164491046,-122.628192901
45.5025846985,-122.548010342
45.4732647813,-122.617469384
45.5157217477,-122.637105378
45.4862407297,-122.562201844
45.5958104282,-122.745040954
45.5136579592,-122.483843268
45.5524280509,-122.578669819
45.5501278117,-122.620388111
45.5908251283,-122.665122521
45.5419332583,-122.674594806
45.586127936,-122.751777361
45.5627489293,-122.604379511
45.5453557757,-122.666655262
45.5400149999,-122.605841414
45.5348748274,-122.782132732
45.5066691886,-122.627596706
45.5699156034,-122.687452682
45.4529480207,-122.715354129
45.5186693227,-122.692344914
45.5313268455,-122.692576557
45.5823530927,-122.714559647
45.4958161791,-122.545299727
45.5438274578,-122.600466083
45.5808261223,-122.712418085
45.524602632,-122.67018431
45.5583706955,-122.682374475
45.5800599754,-122.737404456
45.5611890191,-122.610905021
45.5520603254,-122.67231218
45.4920803492,-122.639582618
45.4568848515,-122.647632977
45.5298624267,-122.642398813
45.516491712,-122.571375405
45.5067747453,-122.634716929
45.4816658471,-122.648413195
45.5104964787,-122.640380742
45.5327447309,-122.564446287
45.5811389933,-122.661418649
45.5143146907,-122.630953657
45.5277232937,-122.560656314
45.5501880822,-122.578712304
45.4932099813,-122.535532958
45.5191079714,-122.444858094
45.555429975,-122.581616252
45.6058311132,-122.682240584
45.4724388439,-122.624382614
45.5084326038,-122.518911893
45.5033580087,-122.614020524
45.5645654141,-122.695599995
45.5210727303,-122.677517309
45.5563790836,-122.686145064
45.5408793486,-122.574048686
45.4998033219,-122.631518007
45.5749503401,-122.707944497
45.5337014172,-122.599565232
45.5458230056,-122.501859374
45.4760389402,-122.694687504
45.6013068712,-122.78754722
45.5048047628,-122.640408556
45.555198179,-122.629655693
45.5224260377,-122.815754372
45.6000076369,-122.78668818
45.4678283781,-122.584666404
45.5013945064,-122.604072296
45.4950954802,-122.521388423
45.5871839739,-122.718409967
45.5482357226,-122.646255839
45.4701111749,-122.65167098
45.5005044569,-122.573373399
45.5626908499,-122.686461602
45.4641142119,-122.610027982
45.5911300182,-122.755819661
45.4686228187,-122.576946327
45.5296955229,-122.703679934
45.5945573677,-122.730375492
45.5804592502,-122.71602277
45.5654647209,-122.707945903
45.5853652051,-122.712397853
45.4968507625,-122.50598775
45.5277252935,-122.694472323
45.5474021398,-122.550966381
45.4809349523,-122.594430102
45.5003017082,-122.61853574
45.5156702436,-122.519700796
45.5692675305,-122.6217126
45.5635069621,-122.606149982
45.4411017996,-122.725107154
45.5077493753,-122.645108737
45.5015479785,-122.678713052
45.5201583881,-122.685533358
45.494972356,-122.569962898
45.4469890486,-122.744838381
45.593306707,-122.681814733
45.5831450939,-122.680292188
45.5987446601,-122.78573093
45.5230451716,-122.619994166
45.5120319763,-122.616150408
45.5369722285,-122.694805808
45.4956706122,-122.534421383
45.5297146689,-122.661678364
45.5272836898,-122.67371118
45.5335222288,-122.52721449
45.5871851179,-122.716910327
45.5260078744,-122.670661778
45.4896961724,-122.641556779
45.4721480104,-122.57385354
45.5699192357,-122.688585867
45.4678840044,-122.648015831
45.492497698,-122.555761938
45.5228756452,-122.687214763
45.4661820424,-122.510007711
45.4617506352,-122.523408921
45.5264884195,-122.602260149
45.5890114007,-122.778229303
45.5216829644,-122.529193278
45.4958551033,-122.5313619
45.5530837079,-122.642923774
45.5279432156,-122.653556771
45.5211535394,-122.571312339
45.5136603846,-122.493467364
45.5390640311,-122.725300018
45.5143098404,-122.626835636
45.523757007,-122.677463149
45.5578928404,-122.668189139
45.5482972994,-122.618755082
45.528063454,-122.6766066
45.5294662528,-122.561906118
45.5476433627,-122.768832505
45.5960119098,-122.754584074
45.4883804774,-122.593751297
45.4974650137,-122.649295829
45.5341904647,-122.515563232
45.5758672304,-122.656629084
45.5042893763,-122.739229494
45.5129215287,-122.652658523
45.4828748241,-122.712935962
45.5349836866,-122.687643944
45.597775168,-122.757409419
45.5684347928,-122.650032659
45.4752295113,-122.498323138
45.5023144305,-122.538730898
45.5343569913,-122.664695108
45.6011781318,-122.787462189
45.4842493647,-122.602125066
45.5802531321,-122.682193545
45.5813749174,-122.676318083
45.541476902,-122.521506204
45.4981285016,-122.646795018
45.5187615749,-122.490137168
45.5238494493,-122.672392535
45.5618067198,-122.656220327
45.5283141766,-122.709424034
45.5194841452,-122.685873183
45.5179468441,-122.594719715
45.5136380135,-122.576126055
45.5239269134,-122.625780659
45.5891622462,-122.69713464
45.5020685889,-122.650710055
45.5275479055,-122.567688384
45.5754281482,-122.718028454
45.5185918788,-122.61613551
45.4902429291,-122.588027443
45.5771233781,-122.693444042
45.5658374507,-122.547432214
45.481849274,-122.558436287
45.4751760023,-122.580723507
45.5157895917,-122.622931964
45.5886603552,-122.714512808
45.5600197989,-122.658494811
45.5957032362,-122.662326537
45.5262248878,-122.698475867
45.5939095035,-122.753731304
45.5000292167,-122.650139325
45.5611485536,-122.675996189
45.496597208,-122.637643766
45.4660900131,-122.586093943
45.5452807042,-122.710933263
45.5613346199,-122.69599514
45.5543737065,-122.650349542
45.5389759265,-122.648389395
45.4932025159,-122.492462423
45.5927450662,-122.721083632
45.5935229758,-122.73541766
45.5235746905,-122.581463146
45.5100702155,-122.57212178
45.5655107558,-122.682087679
45.5608591986,-122.550657123
45.4734918496,-122.589319835
45.4974735818,-122.650309749
45.4679837213,-122.584188148
45.5717870177,-122.661358363
45.5571998654,-122.561830713
45.4909049814,-122.695488783
45.5559972279,-122.691437586
45.4727947708,-122.627224687
45.4734483113,-122.597142888
45.5502893575,-122.624428643
45.5019363472,-122.62042421
45.4951129385,-122.523550735
45.5450610351,-122.50919475
45.5590286625,-122.556743353
45.4991089816,-122.537655732
45.5791520455,-122.694841276
45.4729558005,-122.652566089
45.514658387,-122.676351114
45.5150178725,-122.724941517
45.4787079877,-122.676881902
45.5905004447,-122.747308082
45.4510918406,-122.721513364
45.5374541774,-122.651482925
45.5927499003,-122.722138371
45.5605194235,-122.66841662
45.467307307,-122.579060829
45.4830564603,-122.5892389
45.4729734323,-122.6714857
45.5078850993,-122.686312699
45.5438340866,-122.559046546
45.5500583723,-122.635312664
45.5554801982,-122.654673759
45.5940908428,-122.750279458
45.5000430584,-122.537630365
45.4684655893,-122.540146717
45.4924000961,-122.602317226
45.5120642407,-122.631658625
45.5469192298,-122.606590061
45.5223028851,-122.510652728
45.5350321261,-122.648454751
45.5400165275,-122.570227523
45.5699192623,-122.675885746
45.5497300995,-122.67769383
45.5105162398,-122.558321361
45.5338832781,-122.708750598
45.4880238863,-122.56088979
45.4747991593,-122.52605289
45.4844150538,-122.522351686
45.5315902361,-122.583910929
45.5536900317,-122.62343593
45.5191517493,-122.501628329
45.5708747909,-122.680952545
45.5350344372,-122.649479119
45.4782399065,-122.590312146
45.5409746654,-122.601505459
45.5615052321,-122.631713002
45.4996247601,-122.549275572
45.5937832732,-122.762072097
